Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,Fetch_Time
2026-03-17 11:26:00+08:00,558.0,558.0,557.0,557.5,60600,0.0,0.0,558.275,558.84,36.36363636363636,2026-03-17 14:44:52.492684
2026-03-17 11:27:00+08:00,558.0,558.5,557.5,558.0,30900,0.0,0.0,558.325,558.84,45.45454545454546,2026-03-17 14:44:52.492684
2026-03-17 11:28:00+08:00,558.5,558.5,557.5,558.0,27800,0.0,0.0,558.375,558.82,50.0,2026-03-17 14:44:52.492684
2026-03-17 11:29:00+08:00,557.5,558.5,557.5,558.0,28600,0.0,0.0,558.375,558.8,37.5,2026-03-17 14:44:52.492684
2026-03-17 11:30:00+08:00,558.0,558.5,557.0,557.0,33000,0.0,0.0,558.325,558.74,30.0,2026-03-17 14:44:52.492684
2026-03-17 11:31:00+08:00,557.0,557.5,557.0,557.0,6500,0.0,0.0,558.275,558.69,30.0,2026-03-17 14:44:52.492684
2026-03-17 11:32:00+08:00,557.5,557.5,557.0,557.5,18400,0.0,0.0,558.2,558.65,30.0,2026-03-17 14:44:52.492684
2026-03-17 11:33:00+08:00,557.5,557.5,556.5,556.5,65701,0.0,0.0,558.1,558.57,27.272727272727266,2026-03-17 14:44:52.492684
2026-03-17 11:34:00+08:00,556.5,558.0,556.5,557.5,37400,0.0,0.0,558.075,558.5,41.66666666666667,2026-03-17 14:44:52.492684
2026-03-17 11:35:00+08:00,558.0,558.0,557.0,557.0,31000,0.0,0.0,557.975,558.43,33.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 11:36:00+08:00,557.0,557.5,556.5,557.0,22400,0.0,0.0,557.875,558.36,36.36363636363636,2026-03-17 14:44:52.492684
2026-03-17 11:37:00+08:00,557.0,557.0,556.5,557.0,7200,0.0,0.0,557.775,558.3,39.99999999999999,2026-03-17 14:44:52.492684
2026-03-17 11:38:00+08:00,557.0,557.0,556.5,556.5,9700,0.0,0.0,557.625,558.23,39.99999999999999,2026-03-17 14:44:52.492684
2026-03-17 11:39:00+08:00,557.0,557.0,556.5,556.5,40602,0.0,0.0,557.5,558.15,39.99999999999999,2026-03-17 14:44:52.492684
2026-03-17 11:40:00+08:00,556.5,557.5,556.5,557.5,16500,0.0,0.0,557.45,558.11,50.0,2026-03-17 14:44:52.492684
2026-03-17 11:41:00+08:00,557.5,558.0,557.0,557.5,76800,0.0,0.0,557.375,558.07,45.45454545454546,2026-03-17 14:44:52.492684
2026-03-17 11:42:00+08:00,557.5,557.5,557.0,557.0,14100,0.0,0.0,557.3,558.03,41.66666666666667,2026-03-17 14:44:52.492684
2026-03-17 11:43:00+08:00,557.5,558.5,557.0,558.5,37100,0.0,0.0,557.325,558.03,53.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 11:44:00+08:00,558.0,558.5,558.0,558.0,20700,0.0,0.0,557.35,558.02,57.14285714285714,2026-03-17 14:44:52.492684
2026-03-17 11:45:00+08:00,558.0,558.0,557.5,557.5,34200,0.0,0.0,557.35,557.99,53.33333333333333,2026-03-17 14:44:52.492684
2026-03-17 11:46:00+08:00,558.0,558.5,557.5,558.5,14000,0.0,0.0,557.4,557.97,56.25,2026-03-17 14:44:52.492684
2026-03-17 11:47:00+08:00,558.5,558.5,557.5,557.5,32000,0.0,0.0,557.375,557.93,56.25,2026-03-17 14:44:52.492684
2026-03-17 11:48:00+08:00,558.0,558.5,556.5,557.0,134300,0.0,0.0,557.325,557.88,46.666666666666664,2026-03-17 14:44:52.492684
2026-03-17 11:49:00+08:00,557.0,557.5,556.5,556.5,15700,0.0,0.0,557.25,557.83,46.666666666666664,2026-03-17 14:44:52.492684
2026-03-17 11:50:00+08:00,556.5,557.0,556.5,556.5,15700,0.0,0.0,557.225,557.79,46.666666666666664,2026-03-17 14:44:52.492684
2026-03-17 11:51:00+08:00,557.0,558.5,556.5,558.0,83300,0.0,0.0,557.275,557.78,55.55555555555556,2026-03-17 14:44:52.492684
2026-03-17 11:52:00+08:00,558.0,558.5,558.0,558.0,20801,0.0,0.0,557.3,557.76,58.82352941176471,2026-03-17 14:44:52.492684
2026-03-17 11:53:00+08:00,558.5,558.5,558.0,558.5,6434,0.0,0.0,557.4,557.77,61.11111111111111,2026-03-17 14:44:52.492684
2026-03-17 11:54:00+08:00,558.5,559.0,558.0,558.0,68300,0.0,0.0,557.425,557.79,52.94117647058823,2026-03-17 14:44:52.492684
2026-03-17 11:55:00+08:00,558.5,558.5,558.0,558.5,12400,0.0,0.0,557.5,557.8,55.55555555555556,2026-03-17 14:44:52.492684
2026-03-17 11:56:00+08:00,558.5,559.0,558.0,558.5,11500,0.0,0.0,557.575,557.81,58.82352941176471,2026-03-17 14:44:52.492684
2026-03-17 11:57:00+08:00,559.0,559.0,558.5,558.5,34795,0.0,0.0,557.65,557.84,50.0,2026-03-17 14:44:52.492684
