Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,Fetch_Time
2026-03-17 09:30:00+08:00,78.44999694824219,79.25,78.4000015258789,79.25,925517,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:31:00+08:00,79.25,79.6500015258789,79.19999694824219,79.6500015258789,514251,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:32:00+08:00,79.5999984741211,79.80000305175781,79.55000305175781,79.69999694824219,595449,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:33:00+08:00,79.75,80.30000305175781,79.69999694824219,80.25,950877,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:34:00+08:00,80.30000305175781,80.80000305175781,80.30000305175781,80.55000305175781,1000782,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:35:00+08:00,80.55000305175781,80.75,80.5,80.55000305175781,887653,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:36:00+08:00,80.5,80.80000305175781,80.5,80.6500015258789,768475,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:37:00+08:00,80.6500015258789,80.69999694824219,80.4000015258789,80.5,559000,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:38:00+08:00,80.5,80.6500015258789,80.4000015258789,80.5999984741211,601675,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:39:00+08:00,80.55000305175781,80.5999984741211,80.5,80.55000305175781,344200,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:40:00+08:00,80.55000305175781,80.5999984741211,80.3499984741211,80.3499984741211,631610,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:41:00+08:00,80.4000015258789,80.5,80.19999694824219,80.19999694824219,250600,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:42:00+08:00,80.19999694824219,80.5,80.19999694824219,80.25,270442,0.0,0.0,,,,2026-03-17 14:44:52.620448
2026-03-17 09:43:00+08:00,80.25,80.5,80.19999694824219,80.5,190400,0.0,0.0,,,76.59567560548017,2026-03-17 14:44:52.620448
2026-03-17 09:44:00+08:00,80.5,80.75,80.5,80.69999694824219,570950,0.0,0.0,,,78.43127868499315,2026-03-17 14:44:52.620448
2026-03-17 09:45:00+08:00,80.6500015258789,80.80000305175781,80.55000305175781,80.75,419800,0.0,0.0,,,74.99991330251527,2026-03-17 14:44:52.620448
2026-03-17 09:46:00+08:00,80.75,81.1500015258789,80.75,81.0999984741211,1069330,0.0,0.0,,,77.99994506852701,2026-03-17 14:44:52.620448
2026-03-17 09:47:00+08:00,81.05000305175781,81.1500015258789,81.0,81.1500015258789,362100,0.0,0.0,,,72.49995231646608,2026-03-17 14:44:52.620448
2026-03-17 09:48:00+08:00,81.1500015258789,81.3499984741211,81.0999984741211,81.25,556860,0.0,0.0,,,69.44432670707413,2026-03-17 14:44:52.620448
2026-03-17 09:49:00+08:00,81.25,81.30000305175781,81.19999694824219,81.25,156500,0.0,0.0,80.4875,,69.44432670707413,2026-03-17 14:44:52.620448
2026-03-17 09:50:00+08:00,81.19999694824219,81.4000015258789,81.19999694824219,81.3499984741211,644520,0.0,0.0,80.59249992370606,,69.44432670707413,2026-03-17 14:44:52.620448
